,t,NE_G2_Delta,NW_G5_Delta,SE_G6_Delta,SW_G1_Delta,SW_G8_Delta,NE_G2_f,NW_G5_f,SE_G6_f,SW_G1_f,SW_G8_f,NE_G2_V,NW_G5_V,SE_G6_V,SW_G1_V,SW_G8_V,NE_G2_P,NW_G5_P,SE_G6_P,SW_G1_P,SW_G8_P,NE_G2_Q,NW_G5_Q,SE_G6_Q,SW_G1_Q,SW_G8_Q
0,-0.10000000149011612,23.205573196284035,10.184265944351182,11.79444725083107,49.1004451229515,14.033663365167968,1.0,1.0,1.0,1.0,1.0,1.009999990439945,1.019999980899648,1.0199999809272757,1.0099999905408075,1.009999990433399,138.6066894560554,80.06881714494814,80.10433961318742,368.3875122477302,93.37740166694321,4.163401703034002,39.086466800573895,10.457720690441276,27.926016034033346,31.999162523815972
1,-0.09000000171363354,23.20557319626232,10.184265944329354,11.794447250808332,49.10044512292774,14.033663365146396,1.0,1.0,1.0,1.0,1.0,1.0099999904517576,1.019999980913043,1.019999980927223,1.009999990502195,1.0099999904479204,138.6066894574129,80.06881714574584,80.10433961187371,368.3875122327726,93.37740166854184,4.163401702815482,39.08646680038363,10.457720691184278,27.926016037555588,31.999162523314578
2,-0.08000000193715096,23.205573196251578,10.18426594431827,11.794447250793667,49.10044512290875,14.03366336513642,1.0000000000001292,1.000000000000234,1.0000000000006992,1.0000000000015095,1.0000000000000286,1.0099999904514063,1.0199999809121079,1.0199999809269884,1.0099999905024,1.009999990446847,138.6066894573553,80.06881714600068,80.1043396102072,368.38751223227,93.37740166958733,4.163401702416773,39.08646679885469,10.457720692177945,27.926016040633463,31.9991625215128
3,-0.07000000216066837,23.20557319622185,10.184265944287745,11.794447250756548,49.10044512286271,14.033663365108495,1.0000000000000555,1.0000000000001386,1.000000000000204,1.0000000000007734,1.0000000000000946,1.0099999904511145,1.0199999809115075,1.0199999809267757,1.0099999905025634,1.0099999904462027,138.60668945700434,80.06881714554005,80.10433960949213,368.38751223132414,93.37740166932852,4.1634017022309875,39.086466797993545,10.457720692597393,27.92601604269731,31.999162520540562
4,-0.06000000238418579,23.20557319620707,10.184265944271829,11.794447250731196,49.100445122823714,14.03366336509626,1.0000000000000369,1.0000000000000817,1.000000000000036,1.0000000000003901,1.0000000000000837,1.0099999904508723,1.0199999809110214,1.019999980926595,1.0099999905027035,1.009999990445681,138.60668945666058,80.06881714520149,80.1043396089244,368.38751223012406,93.37740166918412,4.163401702039691,39.086466797273566,10.457720692904218,27.926016044349634,31.999162519733183
5,-0.05000000260770321,23.205573196190585,10.184265944253866,11.794447250701069,49.10044512277534,14.033663365082816,1.000000000000027,1.0000000000000595,0.9999999999999591,1.0000000000001878,1.0000000000000826,1.0099999904506936,1.0199999809106368,1.0199999809264269,1.0099999905027444,1.0099999904452772,138.60668945637363,80.06881714486768,80.10433960857716,368.38751222838357,93.37740166894768,4.1634017019363725,39.086466796696904,10.457720693128076,27.92601604528658,31.999162519093435
6,-0.04000000283122063,23.20557319617575,10.184265944237211,11.794447250669634,49.10044512272151,14.033663365071718,1.0000000000000249,1.0000000000000475,0.9999999999999257,1.0000000000000635,1.0000000000000766,1.0099999904505996,1.0199999809103408,1.019999980926258,1.0099999905026145,1.0099999904449768,138.60668945618488,80.06881714457799,80.104339608392,368.38751222576064,93.37740166874278,4.163401701935455,39.08646679620452,10.45772069333521,27.926016045183715,31.999162518537464
7,-0.030000003054738045,23.205573196161765,10.184265944221181,11.794447250635983,49.10044512266211,14.033663365061997,1.000000000000024,1.0000000000000393,0.9999999999999014,0.9999999999999636,1.0000000000000713,1.0099999904505899,1.0199999809101157,1.019999980926069,1.00999999050227,1.0099999904447603,138.6066894561014,80.06881714432416,80.10433960836379,368.3875122220757,93.37740166854421,4.163401702053292,39.08646679578069,10.457720693582914,27.926016043899672,31.999162518050046
8,-0.020000003278255463,23.20557319614784,10.184265944205151,11.794447250599546,49.100445122597534,14.033663365053272,1.0000000000000249,1.0000000000000338,0.9999999999998769,0.9999999999998714,1.0000000000000675,1.009999990450663,1.0199999809099562,1.0199999809258598,1.0099999905017312,1.009999990444623,138.60668945613094,80.06881714411722,80.10433960845434,368.3875122174178,93.3774016683962,4.163401702277643,39.086466795391146,10.45772069386678,27.926016041503004,31.9991625175852
9,-0.01000000350177288,23.205573196134367,10.18426594418952,11.794447250560552,49.10044512252955,14.033663365045797,1.000000000000025,1.0000000000000282,0.9999999999998485,0.9999999999997844,1.000000000000064,1.0099999904508126,1.019999980909851,1.0199999809256346,1.0099999905010393,1.0099999904445505,138.6066894562605,80.06881714394494,80.10433960861575,368.38751221198993,93.37740166827444,4.1634017026003995,39.08646679503148,10.457720694179558,27.926016038221555,31.999162517146214
10,-3.725290298461914e-09,23.20557319612101,10.184265944174058,11.794447250518601,49.10044512245952,14.033663365039374,1.0000000000000253,1.000000000000023,0.999999999999819,0.9999999999997096,1.0000000000000615,1.0099999904510286,1.0199999809097937,1.0199999809254043,1.0099999905002552,1.0099999904445356,138.60668945647302,80.06881714380071,80.10433960880418,368.38751220607406,93.37740166818803,4.16340170300285,39.0864667946909,10.457720694490305,27.92601603432685,31.999162516718314
11,0.009999996051192284,23.20557319610748,10.18426594415871,11.794447250473581,49.10044512238892,14.033663365033888,1.0000000000000253,1.0000000000000184,0.9999999999997907,0.9999999999996514,1.0000000000000595,1.0099999904513008,1.0199999809097784,1.01999998092518,1.0099999904994346,1.0099999904445685,138.6066894567547,80.06881714368431,80.10433960898153,368.387512199966,93.37740166813741,4.163401703464103,39.086466794364966,10.457720694777489,27.926016030101398,31.999162516306153
12,0.024999995715916157,23.205573196089063,10.184265944138247,11.794447250402243,49.100445122288704,14.033663365029454,1.0000000000000249,1.0000000000000142,0.999999999999766,0.999999999999613,1.0000000000000582,1.0099999904517643,1.0199999809097984,1.0199999809248639,1.009999990498229,1.0099999904446657,138.60668945723557,80.06881714353806,80.10433960919336,368.38751219093626,93.37740166809748,4.163401704203002,39.08646679389012,10.457720695150954,27.92601602370005,31.99916251570917
13,0.03999999538064003,23.205573196066894,10.184265944115282,11.794447250320445,49.10044512219457,14.033663365023969,1.0000000000000258,1.0000000000000124,0.9999999999997491,0.9999999999995974,1.0000000000000586,1.0099999904523103,1.0199999809098999,1.01999998092459,1.0099999904970953,1.0099999904448504,138.60668945780347,80.06881714345278,80.10433960928029,368.3875121824356,93.3774016681324,4.1634017049964775,39.08646679345542,10.457720695411277,27.926016017325402,31.99916251516575
14,0.0549999950453639,23.205573196043474,10.184265944092886,11.794447250231201,49.10044512211533,14.0336633650208,1.0000000000000244,1.0000000000000093,0.9999999999997284,0.9999999999996013,1.0000000000000582,1.0099999904529107,1.0199999809100562,1.019999980924382,1.0099999904961638,1.0099999904450898,138.60668945840024,80.0688171433967,80.10433960918355,368.38751217516625,93.3774016682419,4.1634017058042545,39.086466793037694,10.457720695514192,27.926016011644663,31.999162514655943
15,0.06999999471008778,23.205573196018577,10.184265944071058,11.794447250134624,49.10044512205582,14.033663365019947,1.0000000000000209,1.0000000000000056,0.999999999999714,0.9999999999996324,1.0000000000000568,1.0099999904535129,1.0199999809102522,1.019999980924255,1.0099999904955321,1.0099999904453638,138.6066894589592,80.06881714337534,80.10433960887839,368.38751216973867,93.37740166842414,4.163401706541747,39.08646679265869,10.457720695442253,27.926016007201433,31.999162514211395
16,0.08499999437481165,23.2055731959922,10.184265944050367,11.794447250031396,49.100445122020176,14.033663365021724,1.0000000000000144,1.0000000000000016,0.9999999999997069,0.9999999999996922,1.0000000000000542,1.009999990454094,1.0199999809104765,1.0199999809242013,1.0099999904951813,1.0099999904456587,138.60668945946207,80.0688171433947,80.10433960839666,368.3875121662196,93.37740166867793,4.163401707193207,39.08646679232583,10.457720695226236,27.926016003990117,31.999162513841597
17,0.1,23.205573195964178,10.184265944030983,11.794447249922314,49.100445122011024,14.033663365026158,1.0000000000000062,0.9999999999999977,0.9999999999997053,0.9999999999997682,1.0000000000000508,1.0099999904546373,1.0199999809107212,1.019999980924214,1.009999990495087,1.0099999904459651,138.60668945988374,80.0688171434536,80.10433960775447,368.38751216460213,93.37740166900264,4.163401707739738,39.08646679204941,10.457720694890211,27.926016001962054,31.999162513551713
18,0.1,34.73971882803795,21.7184115761047,23.32859288199603,60.63459075408474,25.567808997099903,1.0000000000000062,0.9999999999999977,0.9999999999997053,0.9999999999997682,1.0000000000000508,0.8628754017959553,0.8180065125879892,0.936336795688805,0.8065277598082652,0.7562632413075752,341.68093491724517,367.4340085126754,195.65501835496332,570.3079563794366,438.7793137601175,348.53356487476873,396.1331550158134,190.9765373242848,423.80251809285437,433.41213231609623
19,0.10999999977648259,34.78061858379482,21.73034155384272,23.37617429997772,60.67540591937916,25.56780899710536,1.0000000000000022,0.9999999999999958,0.9999999999997046,0.9999999999998062,1.0000000000000493,0.8517902512450591,0.8045548041107603,0.9283995197617383,0.7959084121595836,0.7432174699117781,336.84602473218524,340.1668169371603,184.9832435550789,567.3715589948546,404.49949584220644,353.35667010999094,381.20343590552466,190.23284519361826,419.2636252250462,409.9246596943304
20,0.11499999966472388,36.382813947753675,23.29108082513369,24.989092921281497,62.27721758886776,27.11128379444866,0.999587459726521,0.9978444104154598,0.9991040008613039,0.999255965982381,0.9976575401065978,0.8492601442625318,0.8026986270998141,0.9267786456075506,0.794370942851537,0.7410019366386271,336.3307201928854,333.3400089426049,181.8427526415215,569.295710705942,395.47253730959034,350.6157274701202,369.0878895423404,186.2004627776863,412.12174078926205,395.62481394334213
21,0.11499999966472388,36.45795817981957,23.366225057199642,25.064237153347392,62.35236182093365,27.18642802651459,0.999587459726521,0.9978444104154598,0.9991040008613039,0.999255965982381,0.9976575401065978,0.8505327722048369,0.8058076554630962,0.9281136562983158,0.7965355453343046,0.7437215385788336,338.2231099696329,336.1958929318703,182.61167223126964,573.5092271013868,398.8179482519291,347.9847796493546,364.2151341043631,183.43174049879352,408.14784902006187,391.78343655238234
22,0.12499999944120646,37.13745664314604,23.939032845441204,25.77379372058084,63.03014506337644,27.714404658832287,0.9991749194530397,0.9956888208309238,0.9982080017229032,0.9985119319649558,0.9953150802131463,0.844133645585393,0.7974006202191525,0.9229940908129011,0.7903275773603177,0.7353676748734245,333.8095357469983,318.91381958100715,175.79149234831127,569.0201871134026,376.73985045662704,346.3777247342464,350.8804721168207,180.6856142465959,401.30904749581333,372.9079633730019
23,0.1344860198853018,38.12080316447896,24.77861341430207,26.80260098044681,64.01011845851184,28.493149076929555,0.9987192010370021,0.9950547766176406,0.9979110148665034,0.9979746592752674,0.9945959938557969,0.8397954267602573,0.7913066880432488,0.9192147483161057,0.7861816638663904,0.7293664680479297,329.4636425987106,305.71324485466266,170.70679611846901,564.0698982122348,359.9494230749467,343.06899872640975,339.3409505191976,177.63414261512384,394.4162537158667,357.4127017207045
24,0.1344860198853018,37.89797261319279,24.555782863015963,26.57977042916059,63.78728790722573,28.270318525643425,0.9987192010370021,0.9950547766176406,0.9979110148665034,0.9979746592752674,0.9945959938557969,0.8398065394989971,0.7913221378892782,0.9192216654975928,0.7861865781475825,0.7293592837573635,329.4827010381255,305.6999041336176,170.70049416292068,564.07940265123,360.0347172464959,343.047849191288,339.3357314829673,177.63078765412374,394.41282210339637,357.3770343055739
25,0.1344977513932413,38.52251495485717,25.18010279232027,27.204389992174754,64.41182422151098,28.894542857183005,0.9987189192400016,0.9950543845515067,0.9979108312223881,0.9979743270485523,0.9945955492031968,0.8398023656227627,0.7913161599175728,0.919217858615773,0.7861825614406114,0.7293534050160544,329.47725490210337,305.6859971203035,170.69531683150984,564.0729511804192,360.01722743076203,343.0430319789415,339.323282493617,177.62717067478803,394.40472710384626,357.3608210537349
26,0.1344977513932413,38.52206349573754,25.179651333200695,27.203938533055123,64.41137276239135,28.894091398063416,0.9987189192400016,0.9950543845515067,0.9979108312223881,0.9979743270485523,0.9945955492031968,0.839802386218594,0.7913161665527837,0.9192178751739276,0.7861825822152659,0.7293534307408346,329.47725705646855,305.68599057841647,170.6953293859939,564.0730041253868,360.0172203829579,343.04300275775245,339.32324393972027,177.6271353295818,394.40468883921227,357.3607908413766
27,0.14449775116972388,38.79389144055699,25.26185093722819,27.541613082651054,64.67806124600293,28.894783286491965,0.9985988166088366,0.9948872849223911,0.9978325616119973,0.9978327311388766,0.9944060370823218,0.8362508845570452,0.7862234327795051,0.9159821270665457,0.7827609101695288,0.72434826994509,324.85742802131335,293.88546940749364,166.3075900952884,558.5960890331432,345.1694299618314,338.9457711945171,328.7858416925938,174.5425868584102,387.5281733567936,343.66183436419544
28,0.14449775116972388,39.00018187123305,25.468141367904252,27.747903513327174,64.88435167667899,29.101073717168077,0.9985988166088366,0.9948872849223911,0.9978325616119973,0.9978327311388766,0.9944060370823218,0.8362508845570452,0.7862234327795051,0.9159821270665457,0.7827609101695288,0.72434826994509,324.85742802131335,293.88546940749364,166.3075900952884,558.5960890331432,345.1694299618314,338.9457711945171,328.7858416925938,174.5425868584102,387.5281733567936,343.66183436419544
29,0.14449775116972388,39.00004781207616,25.468007308747417,27.74776945417028,64.88421761752215,29.1009396580112,0.9985988166088366,0.9948872849223911,0.9978325616119973,0.9978327311388766,0.9944060370823218,0.8362513080282213,0.7862220096064682,0.9159818688550194,0.7827614420318804,0.7243484960953389,324.85400462190006,293.88969468946806,166.30705231896476,558.5903044349303,345.159257769987,338.9445023047416,328.7777335661765,174.54106316518474,387.52827467272243,343.6622237254761
30,0.15449775094620646,39.3244988660133,25.566287920833588,28.157429771855846,65.20208602782088,29.1009396580112,0.9985988166088366,0.9948872849223911,0.9978325616119973,0.9978327311388766,0.9944060370823218,0.833335733856348,0.7821341344851473,0.9132985573368289,0.7798888097826976,0.7203600478536836,320.29177500549247,283.74975184371334,162.73348841791886,553.3603256764981,332.5522376908966,334.82158466279583,320.02395309237534,171.85030352401355,381.30517634318574,332.56330901609914
31,0.16449775072268905,39.75465026785582,25.736772785253777,28.692343557190384,65.6243940799555,29.15756129333507,0.9982267906359791,0.9956720139409077,0.9980701702942534,0.9975853167245669,0.9951796385964146,0.8307824739646967,0.7787671627976935,0.9109979169190119,0.7773047860791289,0.7171366302675566,315.8888261404454,274.91998608719035,159.83587145252486,548.7964021670274,321.68442347592355,330.9920303561772,312.9208668476407,169.64532518151566,375.7388022314516,323.73695507380825
32,0.17449775049917163,40.1385669803675,25.830053134124398,29.200519557776545,65.99925795487633,29.122238602245105,0.99793593060439,0.9960730241772024,0.9981690897372024,0.9973291361107325,0.9955373454089151,0.8284698136670344,0.775982705520465,0.9089900071059442,0.7749025921562085,0.7145069551966058,311.7313643358108,267.0342041291528,157.46714336197005,544.9810393482883,312.27505280637916,327.54144274703265,307.2839878798018,167.92020249545132,370.7473814672565,316.76549374844785
33,0.1844977502756542,40.50152335005555,25.873575151015075,29.707007047742252,66.35185589922304,29.023027473276166,0.9976724744877208,0.9961974892651753,0.9981630813919615,0.9970473491187417,0.9956219740847232,0.8263114194119091,0.7736462304822732,0.9071978307666757,0.7726302010079342,0.7123640625952962,307.78968865746816,259.8644165034797,155.5189778033109,541.7931508834657,303.83742576333174,324.48589478516334,302.86705020103113,166.6215234522108,366.2327092572184,311.3396374713431
34,0.1944977500521368,40.85983191732208,25.885604145920638,30.227764924224005,66.69829423911614,28.877863343081522,0.9974202307780754,0.9961514679215661,0.998090108424955,0.9967530300229699,0.9955309560602024,0.8242610777449279,0.7716721494059843,0.9055697647238794,0.7704641029224518,0.7105492092446758,304.04845494932846,253.15438633135545,153.89838102599984,539.1125443039526,296.7307806490388,321.77000836410093,299.4297390527313,165.6868652352882,362.1059837754412,307.0269135280099
35,0.20449774982861937,41.243733925046115,25.89815462753637,30.792589002940588,67.06850182516473,28.719930321629484,0.9970444577968969,0.9958676067599049,0.9978470170671303,0.9963289977470987,0.9952701612959449,0.8222664799131808,0.7699509326834025,0.9040503653877939,0.7683598494059596,0.7091831559279117,300.4990710685927,247.04462445327297,152.60632483822877,536.9767643946744,288.76886268761336,319.4668699573741,296.87338980311813,165.08534713776703,358.2745481702964,303.9899297053606
36,0.20449774982861937,41.01253496121291,25.666955663703163,30.561390039107437,66.83730286133152,28.488731357796304,0.9970444577968969,0.9958676067599049,0.9978470170671303,0.9963289977470987,0.9952701612959449,0.8222664799131808,0.7699509326834025,0.9040503653877939,0.7683598494059596,0.7091831559279117,300.4990710685927,247.04462445327297,152.60632483822877,536.9767643946744,288.76886268761336,319.4668699573741,296.87338980311813,165.08534713776703,358.2745481702964,303.9899297053606
37,0.20449774982861937,32.275289397086055,16.929710099576255,21.82414447498053,58.10005729720467,19.751485793669417,0.9970444577968969,0.9958676067599049,0.9978470170671303,0.9963289977470987,0.9952701612959449,0.8206622913264975,0.7566363576717805,0.9115321730357782,0.847956919574879,0.8021384485700365,229.227270516273,162.10570994621412,111.61443366534925,401.7076671784829,65.15510323383495,327.96200337568894,325.8297437123532,152.84036937614232,250.0029898035652,196.37642842634313
38,0.21449774960510196,32.81674631045786,17.08330705341905,22.561982711684607,58.63571109127423,19.751485793669417,0.9970444577968969,0.9958676067599049,0.9978470170671303,0.9963289977470987,0.9952701612959449,0.8201450708853633,0.7546670147517485,0.9112259401803349,0.8504449081420942,0.8050565451991478,219.43795708507025,158.10342503572716,111.04115947527418,390.19445536651597,73.82373550980662,324.38488474125444,318.52143196687825,150.62961060107304,249.04673312077267,198.42473882815946
39,0.22449774938158454,31.748530336396072,15.618055725944316,21.70163350775158,57.57947486881619,18.175428282067557,0.9976406000748385,0.9979847561229829,0.998807244560459,0.9975923997078461,0.9988649099501742,0.819439444360698,0.7534336298244855,0.9109274088010665,0.851716453980301,0.8076971796977905,212.50980435403798,154.02536100932394,110.8660070908377,385.1946109698772,79.10561628132754,321.4297863999348,314.0398983433684,149.42670660795483,249.02312739730885,202.99185972750178
40,0.23449774915806712,31.179676306629062,14.64257237311989,21.350025888844186,57.0399119201025,17.127944044828325,0.9976434075021248,0.9981635428556226,0.9989122190012474,0.9976580000923676,0.999214806820864,0.8186173861006344,0.7526422947668027,0.9106340436444171,0.8523560891757211,0.8100063371852618,207.33132222357935,149.86037251028938,110.84907879813142,384.09922658967827,81.97378884225947,318.94315236105024,311.2670696396591,148.83190414281074,249.1623582396292,208.066913163848
41,0.2444977489345497,30.910064969214943,13.956930053476697,21.305421071588626,56.81573859659278,16.40626407292679,0.9974394973244577,0.997678928964191,0.9987044487602915,0.9973319976452346,0.9985003859031327,0.8177086571411484,0.75210652377577,0.910327886642965,0.8526292246756336,0.8119572633735858,203.19663196721226,145.57064085077445,110.85325127267994,385.1228331305098,83.00093238848225,316.81144769149915,309.56861572127406,148.6191096938228,249.20411053098601,212.85297565231727
42,0.25449774871103226,30.814671728792405,13.436680805693186,21.441493367510077,56.78040612249197,15.883472129461595,0.9971952327365947,0.9970587459298066,0.9984210232273454,0.9969548641844007,0.9976032294610988,0.8167731174093392,0.7517523781061509,0.9100322260035163,0.8527209102649499,0.8136246420378105,199.60963704742198,141.18906839655787,110.81500141628223,387.0819107048582,82.9351180041008,314.98211358669016,308.5701922739193,148.65409127990966,249.04301382977707,217.09585115099742
43,0.26449774848751484,30.80643211511898,12.99556474824334,21.67007604460582,56.84517269647597,15.471361041939574,0.9969659201155394,0.9965130387749801,0.9981484571928781,0.9966381424518814,0.9968603691925756,0.8158078463095787,0.7515075653956897,0.9097319075652606,0.8526757140825968,0.8150311521448779,196.3663135097121,136.71546901397065,110.74612008805555,389.5270872861929,82.06768759231139,313.40036305847775,308.0683501724025,148.86996433999334,248.69731768941006,220.79171433556232
44,0.2744977482639974,30.849258126867767,12.59844142440005,21.95410129171995,56.972221772206126,15.133034563135752,0.9967692347477399,0.9960713859733152,0.9979163472970063,0.9963947933566764,0.9962976613337948,0.8148211923411438,0.7513320636327613,0.9094267578773003,0.8525302088523672,0.8162181797316663,193.32432384338526,132.1863613042807,110.65794925941901,392.1623046500618,80.7167697488763,312.03403269140887,307.9284854705163,149.22470234580945,248.2009140039245,224.0061393367284
45,0.28449774804048,30.916916230681352,12.220117773352001,22.2664303852564,57.133588167472,14.84182834027662,0.9966046416393732,0.9957313267363328,0.9977264886553996,0.9962145184605244,0.9959004269035359,0.8138190693298548,0.7512019079356165,0.909118771736598,0.8523059612938126,0.8172258907563246,190.40376344200672,127.63146396581887,110.564173702631,394.8332406123436,79.10758593718091,310.8575768597949,308.0651643351797,149.6931941958432,247.59111999502633,226.83312667417988
46,0.2944977478169626,30.99405463975853,11.846335245321939,22.590848602596736,57.31221127707789,14.582270588310692,0.996466695427807,0.9954735550896535,0.9975720200252085,0.9960806807997019,0.9956307215571463,0.8128062025467506,0.7511031928857015,0.9088114230661485,0.8520181013086163,0.8180907770390917,187.5612229627311,123.07496798936339,110.47677193105457,397.46023491708837,77.39899961298107,309.8497956621889,308.42234357543526,150.25972423462483,246.8995630035353,229.36481602415077
47,0.30449774759344517,31.072141652250764,11.469682627000907,22.917984360942626,57.497886090906945,14.34572581781984,0.9963484714509705,0.9952762993613358,0.9974435103436914,0.9959775597292098,0.9954508225048053,0.8117863007231064,0.7510286959961201,0.9085091547283698,0.8516794365011254,0.818845757433956,184.77392294400263,118.53609779530699,110.40472373366265,400.0014418745635,75.69650791697008,308.99107629079043,308.9627639798504,150.91367507620532,246.14927535014422,231.68156116890356
48,0.31449774736992775,31.14632212695244,11.086436148560495,23.242154203757764,57.68412630443936,14.127244353165096,0.9962449070917703,0.9951223511969729,0.9973334414852517,0.9958941906829102,0.9953317037970014,0.8107624332052378,0.7509748074040916,0.9082172760405384,0.8513017964995758,0.8195195249266345,182.03076431488788,114.02986464678764,110.35434257867266,402.43318086957737,74.06895399477446,308.26273772173755,309.6589367233547,151.64782769009733,245.3556385134977,233.84824913940218
49,0.32449774714641033,31.21389436172501,10.695025735907905,23.55983288329776,57.86664546229821,13.924006964403844,0.996152339199365,0.9949991446055817,0.997236137514161,0.9958232998292754,0.995252896941159,0.809737870011105,0.7509405628751579,0.9079410115607974,0.850896375414915,0.8201365395679221,179.32797538287807,109.56860461617664,110.32946251202247,404.7401554113012,72.5605230041798,307.64834938358035,310.4907553765866,152.45598358412292,244.52819570777325,235.91498167820365
50,0.3344977469228929,31.273398405991713,10.295116330089229,23.868738445296515,58.04244893413414,13.734393650962232,0.9960682685683553,0.994898035330577,0.9971475193612085,0.9957602788383677,0.9952007270078131,0.8087159447401605,0.7509263319357604,0.9076857231249923,0.8504736558761219,0.8207172364655857,176.66610435127703,105.16273849411022,110.33254867781437,406.91076084964914,71.19907988966689,307.13325477359683,311.4422127868289,153.33328907291673,243.67252693296587,237.9192803400822
51,0.3444977466993755,31.32410170381229,9.887088916295454,24.167316746044207,58.20932330489484,13.557457935403306,0.9959910004698942,0.9948132498127418,0.9970647473343228,0.9957022814568428,0.9951663303502676,0.8077000268928529,0.7509333656229624,0.9074565352204929,0.8500433081511504,0.8212784342609446,174.04793536685432,100.82042663986167,110.36486714202672,408.93482475714814,70.00160331527329,306.70407063153397,312.50008552467835,154.2752928263015,242.79168586118885,239.88849025731213
52,0.3544977464758581,31.365701926860538,9.471739962950153,24.454444468056522,58.365543240312206,13.3926236953603,0.9959194010925934,0.9947411137750239,0.9969858794433601,0.9956475819848137,0.9951440624938477,0.8066931999994261,0.75096293953282,0.9072581408816108,0.8496139188406258,0.8218336087030675,171.4787849572493,96.55311940171616,110.42749267086232,410.80333866577047,68.97864444829385,306.34903523333486,313.65336346386806,155.27818787004026,241.88753304952863,241.8422827350203
