,t,NE_G2_Delta,NW_G5_Delta,SE_G6_Delta,SW_G1_Delta,SW_G8_Delta,NE_G2_f,NW_G5_f,SE_G6_f,SW_G1_f,SW_G8_f,NE_G2_V,NW_G5_V,SE_G6_V,SW_G1_V,SW_G8_V,NE_G2_P,NW_G5_P,SE_G6_P,SW_G1_P,SW_G8_P,NE_G2_Q,NW_G5_Q,SE_G6_Q,SW_G1_Q,SW_G8_Q
0,-0.10000000149011612,40.03132961550921,-1.069998882541256,44.357205963488354,41.16595722010749,48.674863039717096,1.0,1.0,1.0,1.0,1.0,1.0099999904449728,1.0199999808758387,1.019999980670033,1.009999990407209,1.0099999904609875,379.90332031838733,80.26886751895647,414.3351744537941,379.90298462867366,540.39551950453,74.20995768844507,158.16046016516546,74.9064867534232,74.32056717063901,126.26892902755557
1,-0.09000000171363354,40.03132961655558,-1.0699988814965309,44.3572059645407,41.165957221152894,48.674863040763476,1.0,1.0,1.0,1.0,1.0,1.009999990454334,1.0199999809011462,1.0199999807907596,1.0099999904351518,1.009999990461862,379.9033203190343,80.26886751617768,414.3351745041532,379.90298463663714,540.395519500436,74.20995769125213,158.1604601697549,74.90648675043911,74.32056717587804,126.26892903466751
2,-0.08000000193715096,40.03132961601466,-1.0699988820440467,44.357205964022285,41.165957220607766,48.6748630402197,1.0000000000003917,1.00000000000127,1.000000000001036,1.000000000001207,1.0000000000014966,1.0099999904516672,1.019999980897408,1.0199999807716882,1.0099999904327643,1.0099999904597885,379.90332031602145,80.26886751387252,414.3351745089428,379.90298463426876,540.3955194963123,74.20995769734448,158.16046017132044,74.90648672929714,74.32056717906,126.26892904020303
3,-0.07000000216066837,40.031329615685706,-1.0699988832736267,44.3572059639331,41.16595722019548,48.674863040225134,1.0000000000003046,1.0000000000005513,1.000000000002352,1.0000000000006097,1.0000000000006988,1.0099999825421466,1.0199999708149123,1.019999975781981,1.0099999756421862,1.0099998669273709,379.903324871768,80.26887876787063,414.33517607853895,379.9029902105028,540.3953649518631,74.20997829056765,158.16048308090217,74.90649805576966,74.32060586772575,126.26848500867747
4,-0.06000000238418579,40.03135706852612,-1.0699714312851256,44.357233421041485,41.1659846724051,48.67486451729203,0.9999998553737155,0.9999998549827499,0.999999855486376,0.9999998552593438,0.9999998516021396,1.0099999701403881,1.0199999549500014,1.0199999672933713,1.0099999532361508,1.009999690953899,379.9033328150855,80.26889544505563,414.3351792124167,379.9030023767616,540.3950864759297,74.21000927674288,158.16051554366962,74.90651387254655,74.32066196140775,126.26785294951797
5,-0.05000000260770321,40.03145495564763,-1.069873547679606,44.35733132465219,41.16608254968514,48.67486760298652,0.9999995447652048,0.9999995437765188,0.9999995450925074,0.9999995443612831,0.9999995349091673,1.009999945643356,1.019999932488634,1.0199999324621591,1.0099999237798427,1.0099995637241552,379.90340632037703,80.26903481476305,414.33523165906155,379.9031801770153,540.3927722126815,74.21005786587509,158.16054678287225,74.90651341207698,74.32071516219649,126.26721482829903
6,-0.04000000283122063,40.03161070897926,-1.0697178228639928,44.35748711716826,41.166238251575805,48.674827099613175,0.9999992763414152,0.9999992739952653,0.9999992804128199,0.9999992698956089,0.99999917200342,1.009999917595242,1.019999912833196,1.0199998953153844,1.0099998919629591,1.0099994839894202,379.90358859280957,80.26928020323913,414.3353302111178,379.90357450399756,540.388190468623,74.21010422849608,158.16056914977844,74.90652029681186,74.32075444680757,126.26649324536332
7,-0.030000003054738045,40.03183552836663,-1.0694931008192157,44.357712017126005,41.16646291104547,48.67472373357067,0.9999990127688914,0.9999990057445145,0.9999990208503831,0.9999989965448379,0.9999987575888227,1.0099998842051907,1.0199998970446458,1.019999850595315,1.0099998588088228,1.0099994936179233,379.90390495325477,80.26966388679622,414.33549108474426,379.9042396423824,540.3807606172211,74.2101498274168,158.16057971257578,74.90652989542022,74.32077072911537,126.26578418669652
8,-0.020000003278255463,40.03213793207988,-1.0691909251035554,44.3580145760738,41.16676493837707,48.67453760583696,0.9999987578791176,0.9999987435733053,0.9999987711954035,0.9999987279447251,0.9999982962704612,1.0099998457613086,1.019999887744444,1.0199997990618719,1.0099998257329232,1.0099996202953885,379.9043844470047,80.2702048209046,414.3357253579228,379.90522590754705,540.3700229487897,74.2101907228577,158.16057438579298,74.90654349523318,74.32075463574854,126.26513178080347
9,-0.01000000350177288,40.03252443563866,-1.0688048614783838,44.35840135999149,41.167150693150916,48.67424900992505,0.9999985141999405,0.9999984899151901,0.9999985339097182,0.9999984668014652,0.9999977962170923,1.0099998020583294,1.0199998871370104,1.0199997404115067,1.0099997939122929,1.009999894848806,379.90505306788896,80.2709219683199,414.33604405928065,379.90657762251635,540.3555563906806,74.21022388000857,158.16054951886935,74.9065613386199,74.32069631525965,126.26459986267118
10,-3.725290298461914e-09,40.033000480135456,-1.0683295696299524,44.35887788083795,41.16762540715024,48.67383959494914,0.9999982843200503,0.999998247461543,0.9999983116455382,0.9999982157910223,0.9999972645229329,1.009999752441414,1.0199998970708246,1.0199996742062163,1.0099997635854818,1.0100003453777902,379.90593433040095,80.2718317797488,414.3364573758733,379.9083316560689,540.3370045287903,74.21024590645479,158.16050213860046,74.90658402873113,74.32058501417077,126.26425120839572
11,0.009999996051192284,40.03357040329962,-1.0677608323252912,44.359448570195525,41.168193151383946,48.67329248448997,0.9999980697601469,0.9999980178659335,0.9999981059852241,0.9999979765066062,0.9999967078216556,1.0099996953099621,1.019999918771105,1.0199995994599038,1.0099997334361392,1.0100009981476745,379.9070486696727,80.27294930941378,414.33697505488755,379.91051664808685,540.3140682229697,74.2102530545726,158.16043030264905,74.90661259215379,74.32040825211276,126.26415237302714
12,0.024999995715916157,40.03492048143903,-1.0664136611250115,44.360800642714196,41.16953759021612,48.672592450710205,0.9999978716463482,0.999997802448439,0.9999979181745073,0.9999977500876287,0.9999961323418795,1.0099995961171098,1.0199999662376484,1.019999474160485,1.0099996837249499,1.0100022622703473,379.90903205464576,80.27490074567676,414.3378913988481,379.91435787810804,540.2738471111029,74.21023969188897,158.16029148687866,74.90666605923676,74.32004187126172,126.26441047223437
13,0.03999999538064003,40.036207861864284,-1.065130931181102,44.36209148561579,41.17081540120705,48.67133256659284,0.9999972115767632,0.999997124738558,0.9999972689318855,0.9999970608980608,0.9999951002151066,1.0099994368061778,1.0200000048911733,1.0199992549614796,1.0099995912818607,1.0100039044466476,379.91142879242244,80.27722275819377,414.33903514707697,379.91888067884827,540.226732538953,74.21023736219017,158.16015615914176,74.90668360266739,74.31953916165318,126.26546993540686
14,0.0549999950453639,40.037782859559286,-1.0635629139554226,44.36367201201563,41.172375391685875,48.66974677705794,0.9999965517649583,0.9999964412280674,0.9999966271610321,0.9999963626123467,0.9999940289556315,1.0099992140376775,1.0200000578079191,1.0199989468890116,1.0099994623839108,1.0100063467882952,379.9144969134916,80.28031409018143,414.3405424997059,379.9246342736841,540.165395129162,74.2101770576369,158.15993577976434,74.90667625884399,74.31873068449123,126.268033400678
15,0.06999999471008778,40.03954138963627,-1.0618144780952434,44.36543881505213,41.17411168693252,48.667702709391556,0.9999962719498148,0.9999961340802948,0.99999637410254,0.9999960250216922,0.9999930966665446,1.0099989551524557,1.0200001546741613,1.01999869732873,1.0099992702975562,1.0100092697006604,379.9182495958991,80.28380017446452,414.34230304908067,379.9313351233271,540.0944432054459,74.20995089240034,158.1596680849623,74.90682259548988,74.31757650405576,126.27128440693917
16,0.08499999437481165,40.04153205166796,-1.059837923855639,44.367441313530605,41.176070855514524,48.6652238556319,0.9999959910222367,0.9999958155794638,0.9999961170521712,0.999995680728863,0.9999921745606899,1.0099985873200135,1.0200002485559985,1.019998354346706,1.0099989658584883,1.0100129577770887,379.92262188588717,80.28795546722304,414.34444299276885,379.9389784424391,540.0117290381962,74.20963488425116,158.15938029519683,74.9070011984176,74.31600668021987,126.27637407191308
17,0.1,40.04373126810577,-1.0576578554581602,44.369656852990374,41.17822710240114,48.66228589245929,0.999995822513101,0.9999956100212855,0.999995982376102,0.9999954376253894,0.9999913045507046,1.009998099575057,1.0200003393868524,1.0199979587924046,1.0099985089450052,1.0100172683539363,379.9276399629749,80.29266514379361,414.34693402071224,379.94744685851657,539.9186575156687,74.20916091717723,158.15908539524457,74.90728787288018,74.31395894563087,126.28292056558735
18,0.1,36.3534613564625,-4.747927767101373,40.679386941347104,37.487957190757925,44.97201598081607,0.999995822513101,0.9999956100212855,0.999995982376102,0.9999954376253894,0.9999913045507046,0.7905417219645144,0.72185724893937,0.8977639873340074,0.7184252005381242,0.627294734146684,294.3323922160088,123.6750948780335,368.5952938094357,209.0743906102109,235.74312947651208,526.6276875542404,627.5941668252626,330.4117077736201,621.8516903675393,675.0613429092928
